lam,nm\T,K;T=5000 K
4.675250000000e+02;2.230055e-03
4.675500000000e+02;3.748278e-03
4.675750000000e+02;8.773794e-03
4.676000000000e+02;2.465218e-03
4.676250000000e+02;3.953947e-03
4.676500000000e+02;4.454108e-03
4.676750000000e+02;1.171651e-02
4.677000000000e+02;4.103736e-03
4.677250000000e+02;1.787385e-02
4.677500000000e+02;4.177684e-03
4.677750000000e+02;6.260248e-03
4.678000000000e+02;4.282523e-03
4.678250000000e+02;4.539216e-03
4.678500000000e+02;3.995193e-03
4.678750000000e+02;4.138867e-03
4.679000000000e+02;3.806387e-03
4.679250000000e+02;1.296983e-02
4.679500000000e+02;9.204575e-03
4.679750000000e+02;6.163622e-03
4.680000000000e+02;7.300533e-03
4.680250000000e+02;4.235158e-03
4.680500000000e+02;6.858487e-03
4.680750000000e+02;1.146615e-02
4.681000000000e+02;4.157939e-03
4.681250000000e+02;5.019894e-03
4.681500000000e+02;5.316063e-03
4.681750000000e+02;3.281405e-03
4.682000000000e+02;1.533250e-02
4.682250000000e+02;3.914685e-03
4.682500000000e+02;7.715852e-03
4.682750000000e+02;1.115495e-02
4.683000000000e+02;4.177661e-03
4.683250000000e+02;3.462894e-03
4.683500000000e+02;3.779182e-03
4.683750000000e+02;3.352438e-03
4.684000000000e+02;4.053690e-03
4.684250000000e+02;4.333025e-03
4.684500000000e+02;5.372244e-03
4.684750000000e+02;1.859363e-03
4.685000000000e+02;8.318260e-03
4.685250000000e+02;4.477522e-03
4.685500000000e+02;1.517683e-03
4.685750000000e+02;3.244298e-03
4.686000000000e+02;6.661949e-03
4.686250000000e+02;3.428975e-03
4.686500000000e+02;2.297527e-02
4.686750000000e+02;6.758321e-03
4.687000000000e+02;2.148267e-03
4.687250000000e+02;7.071018e-03
4.687500000000e+02;6.883216e-03
4.687750000000e+02;2.946172e-03
4.688000000000e+02;2.642451e-03
4.688250000000e+02;2.598718e-03
4.688500000000e+02;4.303336e-03
4.688750000000e+02;4.416355e-03
4.689000000000e+02;9.531383e-03
4.689250000000e+02;3.810559e-03
4.689500000000e+02;7.439627e-03
4.689750000000e+02;1.523269e-02
4.690000000000e+02;7.312472e-03
4.690250000000e+02;7.757041e-03
4.690500000000e+02;9.357633e-03
4.690750000000e+02;6.930336e-03
4.691000000000e+02;2.103757e-02
4.691250000000e+02;1.208413e-02
4.691500000000e+02;4.788894e-03
4.691750000000e+02;3.327068e-03
4.692000000000e+02;2.388006e-03
4.692250000000e+02;6.582503e-03
4.692500000000e+02;1.031740e-02
4.692750000000e+02;6.713037e-03
4.693000000000e+02;2.088113e-03
4.693250000000e+02;2.680331e-03
4.693500000000e+02;5.260974e-03
4.693750000000e+02;9.332060e-03
4.694000000000e+02;3.955473e-03
4.694250000000e+02;3.811674e-03
4.694500000000e+02;3.980997e-03
4.694750000000e+02;3.225503e-03
4.695000000000e+02;1.890315e-02
4.695250000000e+02;6.873442e-03
4.695500000000e+02;3.226214e-03
4.695750000000e+02;6.841665e-03
4.696000000000e+02;1.372057e-02
4.696250000000e+02;1.804914e-03
4.696500000000e+02;2.300475e-03
4.696750000000e+02;1.874811e-03
4.697000000000e+02;2.598811e-03
4.697250000000e+02;4.745324e-03
4.697500000000e+02;1.006160e-02
4.697750000000e+02;2.169617e-03
4.698000000000e+02;3.022935e-03
4.698250000000e+02;5.078042e-03
4.698500000000e+02;6.336852e-03
4.698750000000e+02;8.378699e-03
4.699000000000e+02;2.740489e-03
4.699250000000e+02;8.443841e-03
4.699500000000e+02;1.112579e-02
4.699750000000e+02;2.655277e-03
4.700000000000e+02;4.396044e-03
4.700250000000e+02;3.285485e-03
4.700500000000e+02;6.048579e-03
4.700750000000e+02;4.325287e-03
4.701000000000e+02;2.504154e-03
4.701250000000e+02;3.317475e-03
4.701500000000e+02;3.803551e-03
4.701750000000e+02;6.974847e-03
4.702000000000e+02;3.492657e-03
4.702250000000e+02;1.704731e-02
4.702500000000e+02;4.097012e-03
4.702750000000e+02;5.018476e-03
4.703000000000e+02;2.975507e-03
4.703250000000e+02;3.837283e-03
4.703500000000e+02;8.558796e-03
4.703750000000e+02;2.667507e-03
4.704000000000e+02;3.037654e-03
4.704250000000e+02;4.221799e-03
4.704500000000e+02;4.100878e-03
4.704750000000e+02;2.754650e-03
4.705000000000e+02;5.655084e-03
4.705250000000e+02;3.587123e-03
4.705500000000e+02;2.609765e-03
4.705750000000e+02;4.573581e-03
4.706000000000e+02;3.669318e-03
4.706250000000e+02;3.226948e-03
4.706500000000e+02;3.217089e-03
4.706750000000e+02;5.622908e-03
4.707000000000e+02;3.472715e-03
4.707250000000e+02;1.694114e-03
4.707500000000e+02;8.113594e-03
4.707750000000e+02;1.670621e-02
4.708000000000e+02;2.850309e-03
4.708250000000e+02;6.403304e-03
4.708500000000e+02;4.386536e-03
4.708750000000e+02;6.191627e-03
4.709000000000e+02;4.562412e-03
4.709250000000e+02;6.291045e-03
4.709500000000e+02;7.307546e-03
4.709750000000e+02;4.987457e-03
4.710000000000e+02;5.444046e-03
4.710250000000e+02;2.851616e-03
4.710500000000e+02;1.871036e-03
4.710750000000e+02;4.292810e-03
4.711000000000e+02;5.471077e-03
4.711250000000e+02;4.633159e-03
4.711500000000e+02;4.333818e-03
4.711750000000e+02;6.304002e-03
4.712000000000e+02;3.154383e-03
4.712250000000e+02;3.375975e-03
4.712500000000e+02;4.557459e-03
4.712750000000e+02;5.324920e-03
4.713000000000e+02;4.550022e-03
4.713250000000e+02;8.983657e-03
4.713500000000e+02;4.240324e-03
4.713750000000e+02;2.625584e-03
4.714000000000e+02;2.786444e-03
4.714250000000e+02;3.413024e-03
4.714500000000e+02;1.288347e-02
4.714750000000e+02;3.689351e-03
4.715000000000e+02;2.921996e-03
4.715250000000e+02;1.572315e-02
4.715500000000e+02;4.688954e-03
4.715750000000e+02;2.546732e-03
4.716000000000e+02;3.439381e-03
4.716250000000e+02;3.817581e-03
4.716500000000e+02;9.096717e-03
4.716750000000e+02;4.683363e-03
4.717000000000e+02;5.803569e-03
4.717250000000e+02;2.971867e-03
4.717500000000e+02;3.278371e-03
4.717750000000e+02;1.797472e-03
4.718000000000e+02;8.314828e-03
4.718250000000e+02;3.122444e-03
4.718500000000e+02;5.725773e-03
4.718750000000e+02;3.220706e-03
4.719000000000e+02;3.130414e-03
4.719250000000e+02;2.179216e-03
4.719500000000e+02;4.752575e-03
4.719750000000e+02;5.623056e-03
4.720000000000e+02;4.477412e-03
4.720250000000e+02;5.927231e-03
4.720500000000e+02;3.857273e-03
4.720750000000e+02;2.118333e-03
4.721000000000e+02;1.056270e-02
4.721250000000e+02;6.749134e-03
4.721500000000e+02;9.341227e-03
4.721750000000e+02;4.388477e-03
4.722000000000e+02;2.029483e-03
4.722250000000e+02;4.358058e-03
4.722500000000e+02;4.010510e-03
4.722750000000e+02;2.151716e-03
4.723000000000e+02;2.441622e-03
4.723250000000e+02;1.718794e-03
4.723500000000e+02;4.198468e-03
4.723750000000e+02;6.460915e-03
4.724000000000e+02;1.890118e-03
4.724250000000e+02;9.558049e-03
4.724500000000e+02;6.014198e-03
4.724750000000e+02;3.135671e-03
4.725000000000e+02;1.044241e-02
4.725250000000e+02;9.051933e-03
4.725500000000e+02;2.035753e-03
4.725750000000e+02;3.086328e-03
4.726000000000e+02;3.006618e-03
4.726250000000e+02;2.510132e-03
4.726500000000e+02;4.857893e-03
4.726750000000e+02;3.637143e-03
4.727000000000e+02;3.244232e-03
4.727250000000e+02;3.126872e-03
4.727500000000e+02;2.536939e-03
4.727750000000e+02;5.173987e-03
4.728000000000e+02;2.836967e-03
4.728250000000e+02;4.197723e-03
4.728500000000e+02;2.264606e-03
4.728750000000e+02;4.450447e-03
4.729000000000e+02;6.388539e-03
4.729250000000e+02;3.740725e-03
4.729500000000e+02;2.158156e-03
4.729750000000e+02;7.452723e-03
4.730000000000e+02;3.168104e-03
4.730250000000e+02;3.973160e-03
4.730500000000e+02;4.295145e-03
4.730750000000e+02;1.393829e-03
4.731000000000e+02;2.381501e-03
4.731250000000e+02;4.467154e-03
4.731500000000e+02;2.808286e-03
4.731750000000e+02;1.301953e-02
4.732000000000e+02;2.297257e-03
4.732250000000e+02;1.337742e-03
4.732500000000e+02;1.026694e-02
4.732750000000e+02;5.410799e-03
4.733000000000e+02;3.847307e-03
4.733250000000e+02;6.179299e-03
4.733500000000e+02;2.467695e-03
4.733750000000e+02;2.490670e-03
4.734000000000e+02;2.291880e-03
4.734250000000e+02;1.113848e-02
4.734500000000e+02;6.215711e-03
4.734750000000e+02;5.148302e-03
4.735000000000e+02;3.579050e-03
4.735250000000e+02;1.000252e-02
4.735500000000e+02;3.377682e-03
4.735750000000e+02;6.194550e-03
4.736000000000e+02;2.339732e-03
4.736250000000e+02;3.774763e-03
4.736500000000e+02;2.093913e-03
4.736750000000e+02;2.898646e-03
4.737000000000e+02;3.713793e-03
4.737250000000e+02;2.389090e-03
4.737500000000e+02;1.464021e-02
4.737750000000e+02;2.849480e-03
4.738000000000e+02;1.211159e-02
4.738250000000e+02;5.014464e-03
4.738500000000e+02;1.487209e-02
4.738750000000e+02;2.286941e-03
4.739000000000e+02;4.406517e-03
4.739250000000e+02;4.077336e-03
4.739500000000e+02;4.204558e-03
4.739750000000e+02;7.322381e-03
4.740000000000e+02;4.458509e-03
4.740250000000e+02;2.618202e-03
4.740500000000e+02;6.282336e-03
4.740750000000e+02;2.936072e-03
4.741000000000e+02;8.779779e-03
4.741250000000e+02;1.370765e-02
4.741500000000e+02;3.987337e-03
4.741750000000e+02;2.495717e-03
4.742000000000e+02;3.583989e-03
4.742250000000e+02;4.415134e-03
4.742500000000e+02;6.181925e-03
4.742750000000e+02;2.488381e-03
4.743000000000e+02;2.650431e-03
4.743250000000e+02;1.192721e-03
4.743500000000e+02;5.882515e-03
4.743750000000e+02;2.369519e-03
4.744000000000e+02;2.369731e-03
4.744250000000e+02;1.194452e-02
4.744500000000e+02;1.165433e-02
4.744750000000e+02;4.302489e-03
4.745000000000e+02;4.175134e-03
4.745250000000e+02;6.972532e-03
4.745500000000e+02;4.139848e-03
4.745750000000e+02;3.869821e-03
4.746000000000e+02;3.344668e-03
4.746250000000e+02;4.984038e-03
4.746500000000e+02;6.340850e-03
4.746750000000e+02;3.668354e-03
4.747000000000e+02;4.781522e-03
4.747250000000e+02;6.765832e-03
4.747500000000e+02;1.901220e-03
4.747750000000e+02;7.489228e-03
4.748000000000e+02;2.933832e-03
4.748250000000e+02;3.853790e-03
4.748500000000e+02;5.727354e-03
4.748750000000e+02;1.757264e-03
4.749000000000e+02;4.625071e-03
4.749250000000e+02;2.583354e-03
4.749500000000e+02;6.275275e-03
4.749750000000e+02;5.295117e-03
4.750000000000e+02;3.474126e-03
4.750250000000e+02;8.255147e-03
4.750500000000e+02;2.203781e-03
4.750750000000e+02;7.168758e-03
4.751000000000e+02;8.761474e-03
4.751250000000e+02;3.245029e-03
4.751500000000e+02;7.365988e-03
4.751750000000e+02;3.076068e-03
4.752000000000e+02;3.102907e-03
4.752250000000e+02;9.279172e-03
4.752500000000e+02;1.110476e-02
4.752750000000e+02;7.390757e-03
4.753000000000e+02;3.254784e-03
4.753250000000e+02;5.230946e-03
4.753500000000e+02;3.416160e-03
4.753750000000e+02;4.226077e-03
4.754000000000e+02;5.965965e-03
4.754250000000e+02;1.625509e-03
4.754500000000e+02;5.003038e-03
4.754750000000e+02;2.757915e-03
4.755000000000e+02;2.911515e-03
4.755250000000e+02;7.040979e-03
4.755500000000e+02;2.732064e-03
4.755750000000e+02;1.216884e-02
4.756000000000e+02;3.633534e-03
4.756250000000e+02;3.908044e-03
4.756500000000e+02;2.357314e-03
4.756750000000e+02;2.032814e-03
4.757000000000e+02;3.088704e-03
4.757250000000e+02;4.192275e-03
4.757500000000e+02;5.620712e-03
4.757750000000e+02;4.784567e-03
4.758000000000e+02;2.751615e-03
4.758250000000e+02;4.715480e-03
4.758500000000e+02;4.102870e-03
4.758750000000e+02;3.117202e-03
4.759000000000e+02;8.443957e-03
4.759250000000e+02;3.682749e-03
4.759500000000e+02;2.162391e-03
4.759750000000e+02;1.813099e-02
4.760000000000e+02;5.050403e-03
4.760250000000e+02;6.670590e-03
4.760500000000e+02;2.150764e-03
4.760750000000e+02;5.303730e-03
4.761000000000e+02;8.059920e-03
4.761250000000e+02;2.491736e-03
4.761500000000e+02;3.718419e-03
4.761750000000e+02;2.629109e-03
4.762000000000e+02;2.355594e-03
4.762250000000e+02;5.441672e-03
4.762500000000e+02;6.033165e-03
4.762750000000e+02;4.024289e-03
4.763000000000e+02;1.101188e-02
4.763250000000e+02;3.552182e-03
4.763500000000e+02;3.609053e-03
4.763750000000e+02;2.967437e-03
4.764000000000e+02;1.618538e-03
4.764250000000e+02;3.910081e-03
4.764500000000e+02;3.233464e-03
4.764750000000e+02;1.233051e-03
4.765000000000e+02;2.822395e-03
4.765250000000e+02;1.001515e-02
4.765500000000e+02;8.124633e-03
4.765750000000e+02;1.291942e-02
4.766000000000e+02;5.402558e-03
4.766250000000e+02;7.205412e-03
4.766500000000e+02;2.310732e-03
4.766750000000e+02;3.202551e-03
4.767000000000e+02;1.922041e-03
4.767250000000e+02;6.279469e-03
4.767500000000e+02;3.613991e-03
4.767750000000e+02;2.491708e-03
4.768000000000e+02;1.501327e-03
4.768250000000e+02;4.337039e-03
4.768500000000e+02;1.829211e-03
4.768750000000e+02;2.881170e-03
4.769000000000e+02;4.220657e-03
4.769250000000e+02;1.578606e-03
4.769500000000e+02;1.346665e-02
4.769750000000e+02;5.264064e-03
4.770000000000e+02;5.288198e-03
4.770250000000e+02;4.847374e-03
4.770500000000e+02;3.194989e-03
4.770750000000e+02;5.360787e-03
4.771000000000e+02;4.956619e-03
4.771250000000e+02;2.173666e-03
4.771500000000e+02;3.244858e-03
4.771750000000e+02;2.387936e-03
4.772000000000e+02;4.141327e-03
4.772250000000e+02;2.862456e-03
4.772500000000e+02;4.091484e-03
4.772750000000e+02;3.081349e-03
4.773000000000e+02;5.257670e-03
4.773250000000e+02;3.599950e-03
4.773500000000e+02;1.987099e-03
4.773750000000e+02;7.573422e-03
4.774000000000e+02;7.416258e-03
4.774250000000e+02;1.855085e-03
4.774500000000e+02;1.876615e-03
4.774750000000e+02;2.063325e-03
4.775000000000e+02;4.759595e-03
4.775250000000e+02;3.852760e-03
4.775500000000e+02;5.081503e-03
4.775750000000e+02;5.952581e-03
4.776000000000e+02;8.827378e-03
4.776250000000e+02;3.285290e-03
4.776500000000e+02;2.775600e-03
4.776750000000e+02;2.509758e-03
4.777000000000e+02;9.188836e-03
4.777250000000e+02;2.813167e-03
4.777500000000e+02;3.239484e-03
4.777750000000e+02;2.117406e-03
4.778000000000e+02;1.822655e-03
4.778250000000e+02;6.653419e-03
4.778500000000e+02;4.883568e-03
4.778750000000e+02;3.960342e-03
4.779000000000e+02;5.638046e-03
4.779250000000e+02;2.893811e-03
4.779500000000e+02;1.738117e-03
4.779750000000e+02;2.870071e-03
4.780000000000e+02;3.904418e-03
4.780250000000e+02;1.722112e-03
4.780500000000e+02;2.649621e-03
4.780750000000e+02;1.958236e-03
4.781000000000e+02;1.497054e-03
4.781250000000e+02;3.650756e-03
4.781500000000e+02;7.860579e-03
4.781750000000e+02;3.890966e-03
4.782000000000e+02;2.471593e-03
4.782250000000e+02;5.510845e-03
4.782500000000e+02;4.287530e-03
4.782750000000e+02;4.465445e-03
4.783000000000e+02;3.956497e-03
4.783250000000e+02;7.867522e-03
4.783500000000e+02;3.835656e-03
4.783750000000e+02;2.310936e-03
4.784000000000e+02;3.684905e-03
4.784250000000e+02;2.013739e-03
4.784500000000e+02;2.730788e-03
4.784750000000e+02;2.834230e-03
4.785000000000e+02;1.170774e-03
4.785250000000e+02;7.341508e-03
4.785500000000e+02;3.409536e-03
4.785750000000e+02;2.748721e-03
4.786000000000e+02;5.292599e-03
4.786250000000e+02;6.296637e-03
4.786500000000e+02;1.421967e-02
4.786750000000e+02;5.584567e-03
4.787000000000e+02;8.047681e-03
4.787250000000e+02;4.316132e-03
4.787500000000e+02;2.797369e-03
4.787750000000e+02;7.960980e-03
4.788000000000e+02;5.105636e-03
4.788250000000e+02;5.233228e-03
4.788500000000e+02;6.383738e-03
4.788750000000e+02;1.761555e-03
4.789000000000e+02;5.046692e-03
4.789250000000e+02;9.318978e-03
4.789500000000e+02;2.098879e-03
4.789750000000e+02;4.658144e-03
4.790000000000e+02;4.623932e-03
4.790250000000e+02;7.604523e-03
4.790500000000e+02;3.757985e-03
4.790750000000e+02;2.122234e-03
4.791000000000e+02;9.329185e-03
4.791250000000e+02;1.871751e-03
4.791500000000e+02;9.513099e-03
4.791750000000e+02;4.246579e-03
4.792000000000e+02;3.225364e-03
4.792250000000e+02;3.066359e-03
4.792500000000e+02;2.299270e-03
4.792750000000e+02;4.292396e-03
4.793000000000e+02;2.553840e-03
4.793250000000e+02;9.396690e-03
4.793500000000e+02;2.441199e-03
4.793750000000e+02;6.732766e-03
4.794000000000e+02;4.130736e-03
4.794250000000e+02;3.049457e-03
4.794500000000e+02;2.510128e-03
4.794750000000e+02;2.246317e-03
4.795000000000e+02;9.147709e-03
4.795250000000e+02;3.656835e-03
4.795500000000e+02;5.903016e-03
4.795750000000e+02;2.312333e-03
4.796000000000e+02;5.591889e-03
4.796250000000e+02;4.610828e-03
4.796500000000e+02;4.109094e-03
4.796750000000e+02;2.217585e-03
4.797000000000e+02;2.797748e-03
4.797250000000e+02;4.039571e-03
4.797500000000e+02;8.015681e-03
4.797750000000e+02;3.236260e-03
4.798000000000e+02;2.146864e-03
4.798250000000e+02;2.607430e-03
4.798500000000e+02;4.778596e-03
4.798750000000e+02;3.097737e-03
4.799000000000e+02;4.219951e-03
4.799250000000e+02;6.011851e-03
4.799500000000e+02;4.409617e-03
4.799750000000e+02;2.959951e-03
4.800000000000e+02;3.312956e-03
4.800250000000e+02;2.825066e-03
4.800500000000e+02;3.892753e-03
4.800750000000e+02;3.784412e-03
4.801000000000e+02;2.413705e-03
4.801250000000e+02;7.641048e-03
4.801500000000e+02;3.614731e-03
4.801750000000e+02;2.972502e-03
4.802000000000e+02;3.881617e-03
4.802250000000e+02;4.765706e-03
4.802500000000e+02;1.939742e-03
4.802750000000e+02;2.572904e-03
4.803000000000e+02;4.287077e-03
4.803250000000e+02;6.559455e-03
4.803500000000e+02;1.376655e-02
4.803750000000e+02;4.403260e-03
4.804000000000e+02;3.125420e-03
4.804250000000e+02;2.478295e-03
4.804500000000e+02;4.773387e-03
4.804750000000e+02;6.846286e-03
4.805000000000e+02;3.448862e-03
4.805250000000e+02;5.027842e-03
4.805500000000e+02;2.608448e-03
4.805750000000e+02;5.950320e-03
4.806000000000e+02;3.077294e-03
4.806250000000e+02;2.620311e-03
4.806500000000e+02;2.118794e-03
4.806750000000e+02;2.749542e-03
4.807000000000e+02;2.435279e-03
4.807250000000e+02;8.960581e-03
4.807500000000e+02;3.462533e-03
4.807750000000e+02;2.377420e-03
4.808000000000e+02;5.453719e-03
4.808250000000e+02;5.664050e-03
4.808500000000e+02;2.405278e-03
4.808750000000e+02;9.150709e-03
4.809000000000e+02;4.092330e-03
4.809250000000e+02;3.461969e-03
4.809500000000e+02;1.675709e-03
4.809750000000e+02;2.311139e-03
4.810000000000e+02;3.481271e-03
4.810250000000e+02;6.398235e-03
4.810500000000e+02;4.132613e-03
4.810750000000e+02;4.268169e-03
4.811000000000e+02;4.705021e-03
4.811250000000e+02;7.105284e-03
4.811500000000e+02;2.377987e-03
4.811750000000e+02;3.120404e-03
4.812000000000e+02;3.226471e-03
4.812250000000e+02;1.801131e-02
4.812500000000e+02;4.219035e-03
4.812750000000e+02;2.168699e-03
4.813000000000e+02;2.241463e-03
4.813250000000e+02;1.372727e-03
4.813500000000e+02;1.197105e-02
4.813750000000e+02;3.779319e-03
4.814000000000e+02;3.155261e-03
4.814250000000e+02;5.557183e-03
4.814500000000e+02;1.034291e-02
4.814750000000e+02;8.948833e-03
4.815000000000e+02;1.846762e-03
4.815250000000e+02;2.064897e-03
4.815500000000e+02;4.558524e-03
4.815750000000e+02;5.748900e-03
4.816000000000e+02;3.389072e-03
4.816250000000e+02;2.387787e-03
4.816500000000e+02;2.827440e-03
4.816750000000e+02;4.778619e-03
4.817000000000e+02;2.424470e-03
4.817250000000e+02;4.122375e-03
4.817500000000e+02;8.073686e-03
4.817750000000e+02;5.046237e-03
4.818000000000e+02;1.956881e-03
4.818250000000e+02;1.587227e-03
4.818500000000e+02;1.038516e-02
4.818750000000e+02;5.400898e-03
4.819000000000e+02;2.682023e-03
4.819250000000e+02;1.881197e-03
4.819500000000e+02;1.786444e-02
4.819750000000e+02;7.281918e-03
4.820000000000e+02;2.815297e-03
4.820250000000e+02;2.174325e-03
4.820500000000e+02;1.667012e-03
4.820750000000e+02;4.621068e-03
4.821000000000e+02;3.425961e-03
4.821250000000e+02;2.614915e-03
4.821500000000e+02;1.086091e-02
4.821750000000e+02;1.007191e-02
4.822000000000e+02;4.222986e-03
4.822250000000e+02;4.151634e-03
4.822500000000e+02;3.411714e-03
4.822750000000e+02;8.541304e-03
4.823000000000e+02;2.939975e-03
4.823250000000e+02;4.765244e-03
4.823500000000e+02;6.656799e-03
4.823750000000e+02;1.548155e-03
4.824000000000e+02;1.921836e-03
4.824250000000e+02;3.558301e-03
4.824500000000e+02;3.341530e-03
4.824750000000e+02;1.687559e-03
4.825000000000e+02;1.722563e-03
4.825250000000e+02;1.660283e-03
4.825500000000e+02;2.335881e-03
4.825750000000e+02;2.036131e-03
4.826000000000e+02;2.128366e-03
4.826250000000e+02;1.267449e-02
4.826500000000e+02;5.439634e-03
4.826750000000e+02;3.572744e-03
4.827000000000e+02;5.896003e-03
4.827250000000e+02;1.038179e-02
4.827500000000e+02;5.763123e-03
4.827750000000e+02;1.843775e-03
4.828000000000e+02;9.344940e-03
4.828250000000e+02;3.359252e-03
4.828500000000e+02;2.482917e-03
4.828750000000e+02;2.252550e-03
4.829000000000e+02;3.304593e-03
4.829250000000e+02;2.396897e-03
4.829500000000e+02;1.585605e-03
4.829750000000e+02;2.473956e-03
4.830000000000e+02;2.342236e-03
4.830250000000e+02;3.126398e-03
4.830500000000e+02;1.097997e-03
4.830750000000e+02;2.646378e-03
4.831000000000e+02;4.289444e-03
4.831250000000e+02;4.631587e-03
4.831500000000e+02;2.989559e-03
4.831750000000e+02;4.006689e-03
4.832000000000e+02;5.239338e-03
4.832250000000e+02;5.286227e-03
4.832500000000e+02;2.228320e-03
4.832750000000e+02;1.712985e-03
4.833000000000e+02;3.768480e-03
4.833250000000e+02;1.483679e-03
4.833500000000e+02;1.057467e-02
4.833750000000e+02;2.450452e-03
4.834000000000e+02;2.687759e-03
4.834250000000e+02;8.171117e-03
4.834500000000e+02;7.333618e-03
4.834750000000e+02;2.073024e-03
4.835000000000e+02;7.428187e-03
4.835250000000e+02;5.308041e-03
4.835500000000e+02;3.525272e-03
4.835750000000e+02;6.012015e-03
4.836000000000e+02;3.161923e-03
4.836250000000e+02;2.133851e-03
4.836500000000e+02;1.301947e-03
4.836750000000e+02;1.351348e-03
4.837000000000e+02;9.385574e-03
4.837250000000e+02;2.749887e-03
4.837500000000e+02;4.780777e-03
4.837750000000e+02;2.054244e-03
4.838000000000e+02;3.645671e-03
4.838250000000e+02;3.347126e-03
4.838500000000e+02;1.918366e-03
4.838750000000e+02;3.760227e-03
4.839000000000e+02;3.799109e-03
4.839250000000e+02;4.275705e-03
4.839500000000e+02;5.906618e-03
4.839750000000e+02;2.691304e-03
4.840000000000e+02;2.134513e-03
4.840250000000e+02;2.687807e-03
4.840500000000e+02;1.532019e-02
4.840750000000e+02;2.170260e-03
4.841000000000e+02;7.325351e-03
4.841250000000e+02;2.558717e-03
4.841500000000e+02;4.230415e-03
4.841750000000e+02;3.020439e-03
4.842000000000e+02;2.267566e-03
4.842250000000e+02;3.703802e-03
4.842500000000e+02;2.145162e-03
4.842750000000e+02;4.584251e-03
4.843000000000e+02;5.772857e-03
4.843250000000e+02;1.289737e-02
4.843500000000e+02;2.619656e-03
4.843750000000e+02;8.635553e-03
4.844000000000e+02;3.526402e-03
4.844250000000e+02;4.370372e-03
4.844500000000e+02;3.117437e-03
4.844750000000e+02;7.118962e-03
4.845000000000e+02;7.536776e-03
4.845250000000e+02;3.467991e-03
4.845500000000e+02;2.706458e-03
4.845750000000e+02;3.336796e-03
4.846000000000e+02;4.350066e-03
4.846250000000e+02;4.636625e-03
4.846500000000e+02;4.979928e-03
4.846750000000e+02;3.325955e-03
4.847000000000e+02;3.479773e-03
4.847250000000e+02;5.575678e-03
4.847500000000e+02;2.611297e-03
4.847750000000e+02;6.925800e-03
4.848000000000e+02;3.093154e-03
4.848250000000e+02;1.882358e-03
4.848500000000e+02;4.832844e-03
4.848750000000e+02;2.747419e-03
4.849000000000e+02;2.573398e-03
4.849250000000e+02;2.363726e-03
4.849500000000e+02;7.673658e-03
4.849750000000e+02;2.247343e-03
4.850000000000e+02;2.358270e-03
4.850250000000e+02;3.290795e-03
4.850500000000e+02;3.222175e-03
4.850750000000e+02;2.416709e-03
4.851000000000e+02;1.329601e-02
4.851250000000e+02;2.330426e-03
4.851500000000e+02;1.110989e-02
4.851750000000e+02;5.483261e-03
4.852000000000e+02;2.638763e-03
4.852250000000e+02;1.774159e-03
4.852500000000e+02;2.719920e-03
4.852750000000e+02;2.359694e-03
4.853000000000e+02;2.711265e-03
4.853250000000e+02;2.870815e-03
4.853500000000e+02;3.066031e-03
4.853750000000e+02;1.123867e-02
4.854000000000e+02;4.812626e-03
4.854250000000e+02;8.375710e-03
4.854500000000e+02;4.215555e-03
4.854750000000e+02;3.642382e-03
4.855000000000e+02;2.144243e-03
4.855250000000e+02;1.844276e-03
4.855500000000e+02;2.733779e-03
4.855750000000e+02;4.385538e-03
4.856000000000e+02;2.108828e-03
4.856250000000e+02;3.836271e-03
4.856500000000e+02;8.981692e-03
4.856750000000e+02;1.157348e-02
4.857000000000e+02;1.998612e-03
4.857250000000e+02;4.311842e-03
4.857500000000e+02;3.165344e-03
4.857750000000e+02;2.162628e-03
4.858000000000e+02;1.839682e-03
4.858250000000e+02;2.056312e-03
4.858500000000e+02;2.129487e-03
4.858750000000e+02;3.334627e-03
4.859000000000e+02;3.872391e-03
4.859250000000e+02;2.574719e-03
4.859500000000e+02;5.854939e-03
4.859750000000e+02;3.476950e-03
4.860000000000e+02;2.506044e-03
4.860250000000e+02;2.973285e-03
4.860500000000e+02;6.507057e-03
4.860750000000e+02;3.184229e-03
4.861000000000e+02;1.759518e-03
4.861250000000e+02;6.845625e-03
4.861500000000e+02;2.931328e-03
4.861750000000e+02;4.969195e-03
4.862000000000e+02;1.266749e-03
4.862250000000e+02;1.777543e-03
4.862500000000e+02;1.136262e-03
4.862750000000e+02;4.306023e-03
4.863000000000e+02;3.082442e-03
4.863250000000e+02;1.111894e-02
4.863500000000e+02;2.125200e-03
4.863750000000e+02;5.071715e-03
4.864000000000e+02;1.817625e-03
4.864250000000e+02;4.114383e-03
4.864500000000e+02;8.330165e-03
4.864750000000e+02;1.600929e-03
4.865000000000e+02;7.246722e-03
4.865250000000e+02;7.140195e-03
4.865500000000e+02;8.329452e-03
4.865750000000e+02;1.080629e-02
4.866000000000e+02;1.296601e-03
4.866250000000e+02;3.347013e-03
4.866500000000e+02;3.257609e-03
4.866750000000e+02;5.616704e-03
4.867000000000e+02;2.168749e-03
4.867250000000e+02;4.189148e-03
4.867500000000e+02;3.783641e-03
4.867750000000e+02;3.458247e-03
4.868000000000e+02;9.718233e-03
4.868250000000e+02;2.717476e-03
4.868500000000e+02;6.441303e-03
4.868750000000e+02;2.504768e-03
4.869000000000e+02;1.361611e-03
